unique_id|competitor_name|extraction_date|product_name|brand|regular_price|selling_price|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|promotion_description|currency|breadcrumb|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|pdp_url|variants|product_description|country_of_origin|color|model_number|size|rating|review|competitor_product_key|upc|Gender|clothing_type|variant_color|material|material_composition|Clothing_Length|Fastener_Closure_Type|Rise_Pants_capris_leg_wear|clothing_fit|Body_fit|features|clothing_weight|stretch|care_instructions|image_url_1|image_url_2|image_url_3
94418482|target|2025-06-03|Men's Tank Top - Goodfellow & Co™|Goodfellow & Co|10.00|10.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-tank-top-goodfellow-co/-/A-94418482||Refresh your everyday style with this Tank Top from Goodfellow & Co™. Crafted from a lightweight jersey fabric blend of cotton and recycled polyester for comfortable wear, this pullover top is finished with a crew neckline and sleeveless style. Easy to wear and easy to mix and match, this top is a staple you’ll reach for again and again.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||94418482|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.75|8|94418482|94418482|Mens|Shirts|None|60% Cotton, 40% Recycled Polyester|60% Cotton, 40% Recycled Polyester|None|None|None|Standard Fit|None|No Pocket|Lightweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_8b0c5faa-fe23-41a3-874f-f8e7b7b42d10|https://target.scene7.com/is/image/Target/GUEST_e9c3fee2-e37f-4658-8c23-ad2a63c48f6a|https://target.scene7.com/is/image/Target/GUEST_bf42f541-3db6-400c-b8d1-a45a47e3af2d
89923386|target|2025-06-03|Men's Striped Cushioned Ankle Socks 8pk - All In Motion™ 6-12|All In Motion|18.00|18.00||||||dollar|target > Clothing, Shoes & Accessories > Activewear > Men’s Activewear|target|Clothing, Shoes & Accessories|Activewear|Men’s Activewear||https://www.target.com/p/men-39-s-striped-cushioned-ankle-socks-8pk-all-in-motion-8482-6-12/-/A-89923386||Why we're ALL IN:Pack of cushioned ankle socks with a strategically-placed striped design and brand logo. Made from a moisture-wicking, midweight recycled polyester blend with spandex and ventilating mesh to help keep your feet cool and comfy. Arch support as well as zone cushioning on areas of the feet that need it together with a reinforced heel and toe round out the comfortable fit. Plus, eight pairs in the pack stock up your sock drawer for any occasion.All in Motion™: Made for every move, priced for every day.|US||89923386|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-accessories/owned-brand-socks/mens-owned-brand-socks.html|4.77|34|89923386|89923386|Mens|Socks|None|81% Recycled Polyester, 10% Nylon, 7% Polyester, 2% Spandex|81% Recycled Polyester, 10% Nylon, 7% Polyester, 2% Spandex|None|None|None|None|None|Cushioned Heel and Toe|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_cbf6f5b7-bf5a-4394-8e6b-e6b2cabf9e62|https://target.scene7.com/is/image/Target/GUEST_588d6aab-fa3e-45d6-bc63-2a8f6e3a219e|https://target.scene7.com/is/image/Target/GUEST_7bd9f560-339c-4753-a618-5ca6c455c07e
88464719|target|2025-06-03|Men's Short Sleeve Graphic T-Shirt - Goodfellow & Co™|Goodfellow & Co|13.00|13.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-short-sleeve-crewneck-graphic-t-shirt-goodfellow-co/-/A-88464719||This Standard Fit Crewneck T-Shirt from Goodfellow & Co™ is the ideal choice for everyday wear and chilling at home. The simple solid-color tee with a classic crew neckline and short sleeves gets a fun twist thanks to the cool graphic across the front. Made of a lightweight cotton blend, this pullover T-shirt tailored in a standard fit that hits at the hip will help you stay comfortable throughout the day.Goodfellow & Co™: Where style & fit are always in good company.|US||88464719|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.66|248|88464719|88464719|Mens|Shirts|None|60% Cotton, 40% Recycled Polyester|60% Cotton, 40% Recycled Polyester|None|None|None|Relaxed Fit|None|Flat Seams|Lightweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_c535e03a-5033-4368-9184-6b5f64c87867|https://target.scene7.com/is/image/Target/GUEST_1911d577-c9d4-41c6-a344-98139ca0d2a1|https://target.scene7.com/is/image/Target/GUEST_3937d66a-7e87-4e89-85d3-b4b14510c9c2
92183826|target|2025-06-03|"Men's Mesh Shorts 6"" - All In Motion™"|All In Motion|12.00|12.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-s-6-mesh-shorts-all-in-motion/-/A-92183826||Why we're ALL IN:Solid-color 6-inch mesh shorts are specially designed to keep you feeling cool and fresh, thanks to the moisture-wicking fabric with a quick-dry finish. Elasticized waistband with a drawstring helps them stay firmly in place during a range of workouts, while side pockets offer a place to stash essentials for hands-free convenience and full attention to your fitness.All in Motion™: Made for every move, priced for every day.|US||92183826|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.54|97|92183826|92183826|Mens|Athletic Bottoms|None|100% Recycled Polyester|100% Recycled Polyester|Above Knee|None|None|Regular Fit|None|Side Pocket, Drawstring Waistband, Full Waistband Elastic, Double-Layered Construction, Moisture Wicking Fabric, Quick Drying Fabric|Extra Lightweight|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_d574e90e-ded3-4af9-8a75-a01a6dd415d9|https://target.scene7.com/is/image/Target/GUEST_8813fd08-a064-4ff2-bf14-f58cd088a9d0|https://target.scene7.com/is/image/Target/GUEST_bb3800eb-315a-414e-83b6-25f61cced40d
93781953|target|2025-06-03|Men's Vintage Short Sleeve Camp Shirt - Goodfellow & Co™|Goodfellow & Co|25.00|25.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-vintage-short-sleeve-camp-shirt-goodfellow-co/-/A-93781953||Add cool style to your casual wardrobe with this Vintage Short-Sleeve Camp Shirt from Goodfellow & Co™. This short-sleeve shirt features a camp collared neckline with a full button-down front, a chest patch pocket and back yoke to add touches of classic style to your summer looks. Tailored in a standard fit, the button-down shirt is made from midweight linen-blend fabric for comfortable wear. Pair it with your choice of pants and footwear to complete the look.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||93781953|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.29|21|93781953|93781953|Mens|Shirts|None|55% Linen, 45% Rayon|55% Linen, 45% Rayon|None|None|None|Standard Fit|None|Back Yoke, Front Pocket|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_cf1738dd-7d01-4d4a-9efd-5a47ed0472e5|https://target.scene7.com/is/image/Target/GUEST_22d48154-b4ba-48b4-83b6-ec7af2c2057b|https://target.scene7.com/is/image/Target/GUEST_31a59910-4413-4895-80d4-83bf9658b716
89712999|target|2025-06-03|Men's Soft Stretch Shorts - All In Motion™|All In Motion|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-s-soft-stretch-shorts-7-all-in-motion/-/A-89712999||Why we're ALL IN:Solid-hue above-the-knee shorts made from moisture-wicking fabric with four-way stretch for a fresh feel and ease of movement. Tailored in an athletic fit, these regular-rise shorts feature a drawstring waistband to offer a secure and customizable fit. The UPF 50+ rated material offer sun protection, and the shorts are designed with side pockets that complete the design with functional flair.All in Motion™: Made for every move, priced for every day.|US||89712999|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.76|237|89712999|89712999|Mens|Athletic Bottoms|None|86% Recycled Polyester, 14% Spandex|86% Recycled Polyester, 14% Spandex|Above Knee|None|None|Athletic Fit|None|Drawstring Waistband, Side Pocket, Zippered Pocket, 4-Way Stretch|Lightweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_f38d6620-850c-4969-963b-7b89777082fe|https://target.scene7.com/is/image/Target/GUEST_675cbedc-4799-4c65-899a-e9e25bee0498|https://target.scene7.com/is/image/Target/GUEST_b766658e-b2f5-4950-b813-d376c7800d67
92160543|target|2025-06-03|"Men's Every Wear 7"" Flat Front Chino Shorts - Goodfellow & Co™"|Goodfellow & Co|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-s-every-wear-7-flat-front-chino-shorts-goodfellow-co/-/A-92160543||Equip yourself for the warmer months in cool style with these Every Wear 7-Inch Flat-Front Chino Shorts from Goodfellow & Co™. Made from cotton-spandex blend fabric with recycled polyester-cotton blend lining, these mid-rise shorts offer all-day comfort. Falling above the knee, these slim-fit shorts are designed with a fly button and zipper closure for a secure fit, while two side and two back pockets provide space for small essentials. Designed in a solid hue, you can pair them with anything from crewneck tees or polos to tanks or sweatshirts for versatile casualwear options.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||92160543|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.49|33|92160543|92160543|Mens|Shorts|None|98% Cotton, 2% Spandex|98% Cotton, 2% Spandex|Above Knee|None|None|Slim Fit|None|Front Pocket, Back Pocket|Midweight Fabric|Stretch|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_cdcc5b22-9f8d-489c-a35e-b5c9c0d96e65|https://target.scene7.com/is/image/Target/GUEST_45f1d3a5-c8ba-42d4-88b5-8a6d2ba8cde4|https://target.scene7.com/is/image/Target/GUEST_fd0a631e-95b5-4e4e-a18c-687bb57c3b4e
93783731|target|2025-06-03|Men's Short Sleeve Poplin Shirt - Goodfellow & Co™ Heathered White|Goodfellow & Co|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-short-sleeve-poplin-shirt-goodfellow-co-heathered-white/-/A-93783731||Upgrade your casual wardrobe with this Short-Sleeve Poplin Shirt from Goodfellow & Co™. Tailored in a standard fit, the short-sleeve shirt is made from cotton-blend poplin fabric with added spandex for comfortable wear that moves with you. It features a collared neckline with a button-front design and a chest patch pocket, lending a polished look perfect for dressing up or down with chinos, jeans or trousers.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||93783731|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|5.0|6|93783731|93783731|Mens|Shirts|None|97% Cotton, 3% Spandex|97% Cotton, 3% Spandex|None|None|None|Standard Fit|None|Front Pocket|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_6181ea18-bc7d-4bf8-84c3-696c9bec772c|https://target.scene7.com/is/image/Target/GUEST_72117d22-ec54-4846-b867-11211a662033|https://target.scene7.com/is/image/Target/GUEST_1dcb250d-0b08-492b-a865-ade1b2999f5d
92676422|target|2025-06-03|"Men's 7"" Striped Seersucker Swim Trunks - Goodfellow & Co™"|Goodfellow & Co|25.00|25.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Swimsuits|target|Clothing, Shoes & Accessories|Men’s Clothing|Swimsuits||https://www.target.com/p/men-39-s-7-34-regular-fit-swim-shorts-goodfellow-38-co-8482-red/-/A-92676422||Bring cool flair to your sunny day activities with these Striped Regular-Fit Swim Shorts from Goodfellow & Co™. Made from quick-drying elasterell-recycled polyester blend seersucker fabric, these regular-fit swim shorts offer complete comfort in or out of the water. The UPF 50+ rated material helps keep your skin shielded from the sun, while the full elastic waistband with a front drawstring provides a secure fit. Plus, two side pockets and one back flap pocket come in handy for stashing small essentials. Featuring red and white stripes, these shorts offer a classic look.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||92676422|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.19|11|92676422|92676422|Mens|Swimsuit Bottoms|None|70% Elasterell-P, 30% Recycled Polyester|70% Elasterell-P, 30% Recycled Polyester|Above Knee|None|None|Regular Fit|None|Mesh Liner, Full Waistband Elastic, Elastic at Leg Opening, Flexible Drawstring, Quick Drying Fabric|None|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_3f31074a-4279-43e2-86ea-bda81782b7ed|https://target.scene7.com/is/image/Target/GUEST_e442c512-2305-43f5-841a-056626d6d7d1|https://target.scene7.com/is/image/Target/GUEST_505b177b-972c-4f2a-bf59-fbac380ea503
94147071|target|2025-06-03|Men's Short Sleeve Performance T-Shirt - All In Motion™|All In Motion|12.00|12.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-39-s-short-sleeve-performance-t-shirt-all-in-motion-8482/-/A-94147071||Why we're ALL IN:Performance T-shirt in a solid hue with a pullover design, crew neckline, below-waist length and short sleeves. Made from midweight recycled polyester-spandex blend jersey fabric with flat seams, side slits and a regular fit for flexible wear that moves and stretches with you. Boasts moisture-wicking, quick-drying and odor-resistant properties to keep you feeling fresh, cool and dry during any activity.All in Motion™: Inspiring the potential in every body.|US||94147071|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|3.57|55|94147071|94147071|Mens|Athletic Tops|None|92% Recycled Polyester, 8% Spandex|92% Recycled Polyester, 8% Spandex|None|None|None|Regular Fit|None|No Pocket, Flat Seams, Quick Drying Fabric, Moisture Wicking Fabric, Odor-Resistant Treatment|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_b056bc06-e155-4948-b9b1-e91286a55aae|https://target.scene7.com/is/image/Target/GUEST_dcae0fce-8cd2-458f-be7a-ae92da3ee46d|https://target.scene7.com/is/image/Target/GUEST_2b6f4a2c-ca38-40f4-821c-7478384272f0
92922608|target|2025-06-03|"Men's Active Light Run Unlined Shorts 5"" - All In Motion™"|All In Motion|14.0020.00|14.0020.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-s-5-run-unlined-shorts-all-in-motion/-/A-92922608||Why we're ALL IN:Five-inch run unlined shorts are designed in a solid hue with a mid-rise cut, above-knee length and side vents. Made of a midweight knit fabric blend of recycled polyester and spandex for flexible wear that moves and stretches with you. Boast moisture-wicking and quick-drying properties to help keep you nice and cool during any activity. Zippered side pockets and an elasticized waistband with a flexible drawstring complete the design with functional flair.All in Motion™: Inspiring the potential in every body.|US||92922608|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.76|33|92922608|92922608|Mens|Shorts|None|86% Recycled Polyester, 14% Spandex|86% Recycled Polyester, 14% Spandex|Above Knee|None|None|Athletic Fit|None|Adjustable Waistband, Full Waistband Elastic, Zippered Pocket, Moisture Wicking Fabric, Quick Drying Fabric, 4-Way Stretch|Midweight Fabric|No Stretch|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_d4c4c844-4d0d-4cbd-87a8-83e86ed0874a|https://target.scene7.com/is/image/Target/GUEST_0bddd7b3-494f-4f5f-82f8-ce5221adec59|https://target.scene7.com/is/image/Target/GUEST_0818d6cb-3218-4d4b-a21a-e122594fc261
92892213|target|2025-06-03|Men's Short Sleeve Slub Camp Button-Down Shirt - Goodfellow & Co™|Goodfellow & Co|25.00|25.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-short-sleeve-slub-camp-button-down-shirt-goodfellow-co/-/A-92892213||This Short-Sleeve Slub Camp Button-Down Shirt from Goodfellow & Co™ blends timeless style and everyday comfort. Made of 100% cotton, the lightweight shirt is tailored with a below-waist hem and casual fit to offer relaxed, easygoing all-day wear. It features a notch collar neck, full-length button-down front and a back yoke, lending a polished look perfect for dressing up or down with jeans, shorts, joggers and more.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||92892213|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.4|51|92892213|92892213|Mens|Shirts|None|95% Cotton, 5% Recycled Cotton|95% Cotton, 5% Recycled Cotton|None|None|None|Casual Fit|None|Front Placket|Lightweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_e19b262a-05a8-4e2c-a303-c006af54c060|https://target.scene7.com/is/image/Target/GUEST_1cb1ca5f-d75b-46f8-af2a-5255c347e22a|https://target.scene7.com/is/image/Target/GUEST_36f22089-5acc-4f00-a2cb-769d374b3a46
92893433|target|2025-06-03|Men's Short Sleeve Knit Button-Down Shirt - Goodfellow & Co™|Goodfellow & Co|25.00|25.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-short-sleeve-knit-button-down-shirt-goodfellow-co/-/A-92893433||This Short-Sleeve Knit Button-Down Shirt from Goodfellow & Co™ combines classic charm with everyday comfort. Made of a cotton blend, the midweight shirt is tailored with a below-waist hem, a regular fit and side slits to offer relaxed, easygoing vibes. It boasts a double-knit construction in a solid color and features a notch collar neck, full-length button-down front, chest patch pocket and a back yoke, making it perfect for casual outings and easy to layer.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||92893433|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.35|35|92893433|92893433|Mens|Shirts|None|97% Cotton, 3% Recycled Polyester|97% Cotton, 3% Recycled Polyester|None|None|None|Regular Fit|None|Front Pocket|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_13b0a67d-2897-4af8-950b-af1238816fbe|https://target.scene7.com/is/image/Target/GUEST_bebc9ae8-2aa2-4a1a-8a10-05fea22dfc1e|https://target.scene7.com/is/image/Target/GUEST_2909b382-0ddf-45cd-b24e-29df580e4cea
78187580|target|2025-06-03|Hanes Men's Boxer Briefs|Hanes|18.00|18.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Underwear|target|Clothing, Shoes & Accessories|Men’s Clothing|Underwear||https://www.target.com/p/hanes-men-s-boxer-briefs/-/A-78187580||STAY COOL, STAY COMFYThis Hanes Value Pack includes five pairs of men's boxer briefs crafted from soft and breathable cotton for everyday comfort. You'll appreciate the no-ride-up fit, smooth Tagless® interior, and an improved Comfort Flex® waistband that now adjusts to fit you. Moisture-wicking Cool Comfort® fabric helps keep you cool and comfortable - no matter how long your day is. Stock up and save with this multi-pack of men's boxer briefs so you can always keep a clean pair of Hanes underwear on hand.|US||78187580|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-underwear/hanes/hanes-mens-underwear.html|4.31|1974|78187580|78187580|Mens|Underwear|None|75% Cotton, 25% Polyester|75% Cotton, 25% Polyester|None|None|None|None|None|Tagless, Breathable Fabric, Moisture Wicking Fabric|Lightweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_8d3528ea-f6d0-414c-aa29-02f731837285|https://target.scene7.com/is/image/Target/GUEST_0c8ab765-e063-453f-b12a-1987860d1e91|https://target.scene7.com/is/image/Target/GUEST_2c0186b5-29b1-4667-b1f9-10fabb89f074
93769499|target|2025-06-03|Mens Im Not Retired Im A Professional Grandpa T Shirt Funny Papa Fathers Day Tee - Crazy Dog Men's T Shirt|Crazy Dog T-Shirts, Inc.|10.7917.99|10.7917.99||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/mens-im-not-retired-im-a-professional-grandpa-t-shirt-funny-papa-fathers-day-tee-crazy-dog-men-s-t-shirt/-/A-93769499||Happy fathers day to our grandfathers! When you’re spending this Father’s Day backyard grilling, golfing, or fishing with pop, show papa you think he’s the Best Dad ever with our pun shirts. Check out our other Happy Fathers Day shirts, socks, glasses and grilling aprons for the perfect gift to let your dad in on the ultimate dad jokes! Calling all fun, cool Grandpas! At Crazy Dog T Shirts, we are Proud of ourselves in making funny, awesome tees every family member will love. Whether you're at the family BBQ cookout or enjoying the holidays with your family, show your Grandads you care with a gift of our hilarious Grandfather themed shirts and hoodies. Add some pizazz to your professional look! Brighten up your time in the office by bringing smiles to your coworkers in a Crazy Dog T Shirt funny necktie. We have a tie for everybody! Geeky gamer ties, witty pun science tie, foodie neckties, Christmas necktie, Halloween ties, and more for anybody on your gift giving list! Unique and hilarious, Crazy Dog funny shirts for men and shirts with sayings make great gifts for family, friends and coworkers. Our men's novelty t-shirts are perfect for the witty and sarcastic nerd, geek, or ultra cool guy who's looking to strut his stuff in comfort and style. Our shirts with funny sayings are made with a soft spun poly cotton blend. Comfortable and charming, our funny t shirts for men will quickly become his new favorite shirt. Available in a wide range of colors, sizes and styles, our mens funny t shirts pair well with his favorite pair of jeans, shorts or sweatpants. Find the eye catching funny shirt your dad, brother, husband or boyfriend will love. Our funny dad shirt, sarcastic tshirts for men and funny gifts for brother are great for birthdays, holidays and just because. Perfect for the one who appreciates funny sarcastic shirts and gag gifts. We have sayings perfect for the parent, gamer, camper, golfer, dog and cat lover in your life|US||93769499|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/mens-clothing/crazy-dog-t-shirts,-inc./mens-t-shirt-2.html|4.5|2|93769499|93769499|Men|Shirts|None|None|None|None|None|None|Casual Fit|None|No Pocket, Pre Shrunk|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_2c7e6f90-c18c-48f0-a5df-ff1123fac2df|https://target.scene7.com/is/image/Target/GUEST_dd5b2994-6c98-471e-acfc-52f2c01cfed8|https://target.scene7.com/is/image/Target/GUEST_38d23115-e5b7-483f-8537-06ddda04e109
89657786|target|2025-06-03|"Men's 7"" Tech Pull-On Shorts - Goodfellow & Co™ Light Taupe"|Goodfellow & Co|28.00|28.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-39-s-7-34-regular-fit-tech-pull-on-shorts-goodfellow-38-co-8482-light-taupe/-/A-89657786||Elevate your casual ensembles effortlessly with these 7-Inch Regular-Fit Tech Pull-On Shorts from Goodfellow & Co™. These regular-fit shorts made from midweight woven fabric with four-way stretch make a comfy staple for everyday wear. Hitting above the knee, they're designed in a light taupe shade for easy coordination with a variety of casual looks. The front drawstring fastening offers a secure fit, while the side pockets and a back patch pocket provide space for your everyday essentials.Goodfellow & Co™: Where style & fit are always in good company.|US||89657786|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.8|86|89657786|89657786|Mens|Shorts|None|91% Recycled Polyester, 9% Spandex|91% Recycled Polyester, 9% Spandex|Above Knee|None|None|Regular Fit|None|Inside Pocket, Zippered Pocket, 4-Way Stretch|Midweight Fabric|Stretch|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_ff9db259-600d-4be6-9766-cdabaebe17f1|https://target.scene7.com/is/image/Target/GUEST_b20ba90b-209a-4073-8b82-6fe8ed461f26|https://target.scene7.com/is/image/Target/GUEST_d74b9b4d-8b63-4ada-8118-fae4eedb0949
92160530|target|2025-06-03|"Men's 11"" Cargo Shorts - Goodfellow & Co™"|Goodfellow & Co|28.00|28.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-39-s-11-34-cargo-shorts-goodfellow-38-co-8482/-/A-92160530||Update your summer closet with these Cargo Shorts from Goodfellow & Co™. Crafted from cotton-blend fabric with added spandex, these mid-rise cargo shorts offer you all-day comfort and easy movement. It's designed with a fly button and zipper closure for a secure fit, while the side inner pockets, back flap pockets and cargo pockets patch space for everyday essentials. In a solid hue, you can pair them with crewneck tees, tanks, polos or sweatshirts to create an array of cool casualwear outfits.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||92160530|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.57|78|92160530|92160530|Mens|Shorts|None|98% Cotton, 2% Spandex|98% Cotton, 2% Spandex|Below Knee|None|None|Regular Fit|None|Cargo Pocket|Midweight Fabric|Stretch|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_6ceb6a1b-5f69-40fc-a068-f95b1e94d14d|https://target.scene7.com/is/image/Target/GUEST_04382e93-5581-4764-8c24-8632f646c298|https://target.scene7.com/is/image/Target/GUEST_5ad65104-23ae-4124-8321-44f4b261538b
93034814|target|2025-06-03|"Men's 7"" Active Light Lined Run Shorts - All In Motion™"|All In Motion|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-39-s-7-34-lined-run-shorts-all-in-motion-8482/-/A-93034814||Why we're ALL IN:Lined run shorts in a solid hue with an above-knee length, side vents and a mesh liner with a side pocket. Made of a lightweight fabric blend of recycled polyester and spandex with four-way stretch for flexible wear. Boast moisture-wicking, quick-drying and odor-resistant properties to help keep you nice and cool during any activity. The full elastic waistband offers a snug and stay-put fit, while zippered side pockets provide a secure spot for on-the-go essentials.All in Motion™: Inspiring the potential in every body.|US||93034814|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.64|22|93034814|93034814|Mens|Shorts|None|86% Recycled Polyester, 14% Spandex|86% Recycled Polyester, 14% Spandex|Above Knee|None|None|Classic Fit|None|Zippered Pocket, Full Waistband Elastic, Moisture Wicking Fabric, Quick Drying Fabric, 4-Way Stretch, Odor Control Treatment|Lightweight Fabric|No Stretch|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_84ca39e7-2eaf-41c2-8e58-44e1b91a7f96|https://target.scene7.com/is/image/Target/GUEST_d8c03ea6-2c54-4b39-afcf-f92fbb0221ca|https://target.scene7.com/is/image/Target/GUEST_598339c2-0c6f-4fd9-9e14-c04bb41b7644
